"exp","id","item","isold","condition1","rating","RT","excluding","trial"
"DW2020_e1","DW2020_e1_8","QUESTION",1,"DemandInstructions",3,1405.218,"Include",101
"DW2020_e1","DW2020_e1_8","SENSE",1,"DemandInstructions",3,6645.689,"Include",102
"DW2020_e1","DW2020_e1_8","EFFECT",0,"DemandInstructions",2,1762.232,"Include",103
"DW2020_e1","DW2020_e1_8","OUTSIDE",0,"DemandInstructions",3,2858.991,"Include",104
"DW2020_e1","DW2020_e1_8","MILLION",1,"DemandInstructions",3,2831.075,"Include",105
"DW2020_e1","DW2020_e1_8","DEGREE",1,"DemandInstructions",5,1762.547,"Include",106
"DW2020_e1","DW2020_e1_8","HOME",0,"DemandInstructions",3,3426.638,"Include",107
"DW2020_e1","DW2020_e1_8","SIZE",0,"DemandInstructions",1,1365.772,"Include",108
"DW2020_e1","DW2020_e1_8","FACT",1,"DemandInstructions",3,1671.23,"Include",109
"DW2020_e1","DW2020_e1_8","VALUES",0,"DemandInstructions",3,2051.634,"Include",110
"DW2020_e1","DW2020_e1_8","END",0,"DemandInstructions",3,1992.61,"Include",111
"DW2020_e1","DW2020_e1_8","JOB",1,"DemandInstructions",3,1288.237,"Include",112
"DW2020_e1","DW2020_e1_8","PLANE",1,"DemandInstructions",3,1627.787,"Include",113
"DW2020_e1","DW2020_e1_8","REPORT",1,"DemandInstructions",5,1483.109,"Include",114
"DW2020_e1","DW2020_e1_8","SECTION",0,"DemandInstructions",3,1656.483,"Include",115
"DW2020_e1","DW2020_e1_8","AGE",0,"DemandInstructions",3,1140.56,"Include",116
"DW2020_e1","DW2020_e1_8","LAW",0,"DemandInstructions",4,2527.624,"Include",117
"DW2020_e1","DW2020_e1_8","POSITION",0,"DemandInstructions",3,1321.057,"Include",118
"DW2020_e1","DW2020_e1_8","GROWTH",1,"DemandInstructions",4,3523.254,"Include",119
"DW2020_e1","DW2020_e1_8","NUMBER",1,"DemandInstructions",6,1322.75,"Include",120
"DW2020_e1","DW2020_e1_8","LINE",1,"DemandInstructions",4,1173.64,"Include",121
"DW2020_e1","DW2020_e1_8","WAY",1,"DemandInstructions",3,1343.067,"Include",122
"DW2020_e1","DW2020_e1_8","SPACE",1,"DemandInstructions",3,2081.267,"Include",123
"DW2020_e1","DW2020_e1_8","EXAMPLE",1,"DemandInstructions",3,1380.841,"Include",124
"DW2020_e1","DW2020_e1_8","CHILDREN",0,"DemandInstructions",3,1221.856,"Include",125
"DW2020_e1","DW2020_e1_8","ORGANIZATION",1,"DemandInstructions",4,1829.621,"Include",126
"DW2020_e1","DW2020_e1_8","CHURCH",1,"DemandInstructions",3,1459.758,"Include",127
"DW2020_e1","DW2020_e1_8","SOCIETY",1,"DemandInstructions",4,1312.283,"Include",128
"DW2020_e1","DW2020_e1_8","FORCE",1,"DemandInstructions",4,1267.507,"Include",129
"DW2020_e1","DW2020_e1_8","ART",1,"DemandInstructions",4,1664.679,"Include",130
"DW2020_e1","DW2020_e1_8","CONSIDER",0,"DemandInstructions",3,2412.992,"Include",131
"DW2020_e1","DW2020_e1_8","ACT",1,"DemandInstructions",3,4451.124,"Include",132
"DW2020_e1","DW2020_e1_8","BUILDING",1,"DemandInstructions",4,1363.554,"Include",133
"DW2020_e1","DW2020_e1_8","PRICE",0,"DemandInstructions",3,3444.198,"Include",134
"DW2020_e1","DW2020_e1_8","THIRD",1,"DemandInstructions",5,1943.046,"Include",135
"DW2020_e1","DW2020_e1_8","WALL",0,"DemandInstructions",3,4057.192,"Include",136
"DW2020_e1","DW2020_e1_8","BEGINNING",0,"DemandInstructions",4,1714.249,"Include",137
"DW2020_e1","DW2020_e1_8","GEORGE",1,"DemandInstructions",2,1461.75,"Include",138
"DW2020_e1","DW2020_e1_8","HAIR",1,"DemandInstructions",2,1091.827,"Include",139
"DW2020_e1","DW2020_e1_8","CLASS",1,"DemandInstructions",5,2008.721,"Include",140
"DW2020_e1","DW2020_e1_8","PATTERN",1,"DemandInstructions",6,1063.634,"Include",141
"DW2020_e1","DW2020_e1_8","DEPARTMENT",0,"DemandInstructions",5,1589.843,"Include",142
"DW2020_e1","DW2020_e1_8","STEPS",0,"DemandInstructions",2,1909.056,"Include",143
"DW2020_e1","DW2020_e1_8","NORTH",1,"DemandInstructions",4,1632.337,"Include",144
"DW2020_e1","DW2020_e1_9","PEOPLE",1,"NoDemandInstructions",6,4630.43,"Include",1
"DW2020_e1","DW2020_e1_9","HEALTH",0,"NoDemandInstructions",1,2595.879,"Include",2
"DW2020_e1","DW2020_e1_9","FAMILY",0,"NoDemandInstructions",2,7982.267,"Include",3
"DW2020_e1","DW2020_e1_9","SERIES",1,"NoDemandInstructions",3,3748.675,"Include",4
"DW2020_e1","DW2020_e1_9","READING",1,"NoDemandInstructions",3,2318.169,"Include",5
"DW2020_e1","DW2020_e1_9","KNOWLEDGE",0,"NoDemandInstructions",3,2514.809,"Include",6
"DW2020_e1","DW2020_e1_9","TROUBLE",1,"NoDemandInstructions",4,3768.092,"Include",7
"DW2020_e1","DW2020_e1_9","WELL",0,"NoDemandInstructions",3,1877.988,"Include",8
"DW2020_e1","DW2020_e1_9","MONTH",0,"NoDemandInstructions",3,1749.443,"Include",9
"DW2020_e1","DW2020_e1_9","PERSON",0,"NoDemandInstructions",4,2840.762,"Include",10
"DW2020_e1","DW2020_e1_9","HOTEL",1,"NoDemandInstructions",6,1366.7,"Include",11
"DW2020_e1","DW2020_e1_9","HUSBAND",1,"NoDemandInstructions",6,1059.136,"Include",12
"DW2020_e1","DW2020_e1_9","THOUGHT",0,"NoDemandInstructions",2,1901.709,"Include",13
"DW2020_e1","DW2020_e1_9","INDUSTRY",0,"NoDemandInstructions",2,1218.918,"Include",14
"DW2020_e1","DW2020_e1_9","RESPONSIBILITY",0,"NoDemandInstructions",2,1717.13,"Include",15
"DW2020_e1","DW2020_e1_9","BUILDING",1,"NoDemandInstructions",2,2059.305,"Include",16
"DW2020_e1","DW2020_e1_9","LAW",0,"NoDemandInstructions",2,2001.823,"Include",17
"DW2020_e1","DW2020_e1_9","HALL",0,"NoDemandInstructions",2,1510.101,"Include",18
"DW2020_e1","DW2020_e1_9","FINE",0,"NoDemandInstructions",2,1843.776,"Include",19
"DW2020_e1","DW2020_e1_9","BOYS",0,"NoDemandInstructions",2,1586.609,"Include",20
"DW2020_e1","DW2020_e1_9","DEPARTMENT",0,"NoDemandInstructions",4,2406.398,"Include",21
"DW2020_e1","DW2020_e1_9","GUN",1,"NoDemandInstructions",2,1745.749,"Include",22
"DW2020_e1","DW2020_e1_9","ORGANIZATION",0,"NoDemandInstructions",5,2251.989,"Include",23
"DW2020_e1","DW2020_e1_9","STANDING",0,"NoDemandInstructions",3,3091.795,"Include",24
"DW2020_e1","DW2020_e1_9","GAME",1,"NoDemandInstructions",5,3090.627,"Include",25
"DW2020_e1","DW2020_e1_9","NATURE",0,"NoDemandInstructions",3,2927.963,"Include",26
"DW2020_e1","DW2020_e1_9","ART",1,"NoDemandInstructions",3,1252.066,"Include",27
"DW2020_e1","DW2020_e1_9","ENGLAND",1,"NoDemandInstructions",6,1343.257,"Include",28
"DW2020_e1","DW2020_e1_9","FUNCTION",1,"NoDemandInstructions",6,797.4724,"Include",29
"DW2020_e1","DW2020_e1_9","ANSWER",0,"NoDemandInstructions",3,2187.159,"Include",30
"DW2020_e1","DW2020_e1_9","DEFENSE",0,"NoDemandInstructions",5,4917.514,"Include",31
"DW2020_e1","DW2020_e1_9","LANGUAGE",0,"NoDemandInstructions",6,1173.29,"Include",32
"DW2020_e1","DW2020_e1_9","CLUB",1,"NoDemandInstructions",2,2307.858,"Include",33
"DW2020_e1","DW2020_e1_9","QUALITY",0,"NoDemandInstructions",2,2024.596,"Include",34
"DW2020_e1","DW2020_e1_9","TEMPERATURE",0,"NoDemandInstructions",5,2864.483,"Include",35
"DW2020_e1","DW2020_e1_9","COUPLE",1,"NoDemandInstructions",6,1456.549,"Include",36
"DW2020_e1","DW2020_e1_9","HOSPITAL",1,"NoDemandInstructions",6,1250.57,"Include",37
"DW2020_e1","DW2020_e1_9","ORDER",0,"NoDemandInstructions",4,3835.489,"Include",38
"DW2020_e1","DW2020_e1_9","FELT",1,"NoDemandInstructions",4,1610.7,"Include",39
"DW2020_e1","DW2020_e1_9","TERMS",1,"NoDemandInstructions",6,1317.685,"Include",40
"DW2020_e1","DW2020_e1_9","STAFF",0,"NoDemandInstructions",5,2219.505,"Include",41
"DW2020_e1","DW2020_e1_9","COUNTY",1,"NoDemandInstructions",6,1388.51,"Include",42
"DW2020_e1","DW2020_e1_9","HEAD",0,"NoDemandInstructions",3,2729.993,"Include",43
"DW2020_e1","DW2020_e1_9","FEAR",0,"NoDemandInstructions",5,1781.964,"Include",44
"DW2020_e1","DW2020_e1_9","FEET",1,"NoDemandInstructions",3,1521.032,"Include",45
"DW2020_e1","DW2020_e1_9","NOTE",1,"NoDemandInstructions",3,1760.537,"Include",46
"DW2020_e1","DW2020_e1_9","DAY",0,"NoDemandInstructions",3,2451.476,"Include",47
"DW2020_e1","DW2020_e1_9","BED",0,"NoDemandInstructions",5,7411.48,"Include",48
"DW2020_e1","DW2020_e1_9","NIGHT",1,"NoDemandInstructions",3,3771.725,"Include",49
"DW2020_e1","DW2020_e1_9","TEETH",1,"NoDemandInstructions",4,2466.974,"Include",50
"DW2020_e1","DW2020_e1_9","TRUTH",1,"NoDemandInstructions",6,1379.54,"Include",51
"DW2020_e1","DW2020_e1_9","LOVE",0,"NoDemandInstructions",5,4218.406,"Include",52
"DW2020_e1","DW2020_e1_9","EXPERIMENT",1,"NoDemandInstructions",6,974.0273,"Include",53
"DW2020_e1","DW2020_e1_9","REACTION",0,"NoDemandInstructions",5,1853.053,"Include",54
"DW2020_e1","DW2020_e1_9","ARMS",0,"NoDemandInstructions",1,1253.985,"Include",55
"DW2020_e1","DW2020_e1_9","SERVICE",1,"NoDemandInstructions",5,5095.864,"Include",56
"DW2020_e1","DW2020_e1_9","STANDARDS",1,"NoDemandInstructions",6,1937.247,"Include",57
"DW2020_e1","DW2020_e1_9","MIND",0,"NoDemandInstructions",6,1366.857,"Include",58
"DW2020_e1","DW2020_e1_9","PATTERN",0,"NoDemandInstructions",3,1820.964,"Include",59
"DW2020_e1","DW2020_e1_9","TOP",1,"NoDemandInstructions",6,977.3667,"Include",60
"DW2020_e1","DW2020_e1_9","RECORD",0,"NoDemandInstructions",5,1673.074,"Include",61
"DW2020_e1","DW2020_e1_9","MATTER",1,"NoDemandInstructions",6,903.8311,"Include",62
"DW2020_e1","DW2020_e1_9","TREES",1,"NoDemandInstructions",6,768.6275,"Include",63
"DW2020_e1","DW2020_e1_9","DIFFERENCE",0,"NoDemandInstructions",5,3136.75,"Include",64
"DW2020_e1","DW2020_e1_9","DEGREE",0,"NoDemandInstructions",1,1971.822,"Include",65
"DW2020_e1","DW2020_e1_9","FRIENDS",0,"NoDemandInstructions",5,2086.773,"Include",66
"DW2020_e1","DW2020_e1_9","FOOD",1,"NoDemandInstructions",2,4355.914,"Include",67
"DW2020_e1","DW2020_e1_9","HAIR",0,"NoDemandInstructions",2,1147.424,"Include",68
"DW2020_e1","DW2020_e1_9","DATE",0,"NoDemandInstructions",2,1505.893,"Include",69
"DW2020_e1","DW2020_e1_9","FOUR",0,"NoDemandInstructions",3,2280.978,"Include",70
"DW2020_e1","DW2020_e1_9","RELIGION",0,"NoDemandInstructions",6,2200.836,"Include",71
"DW2020_e1","DW2020_e1_9","STEP",1,"NoDemandInstructions",6,1019.698,"Include",72
"DW2020_e1","DW2020_e1_9","TRIAL",1,"NoDemandInstructions",5,1975.006,"Include",73
"DW2020_e1","DW2020_e1_9","SOCIETY",1,"NoDemandInstructions",6,1090.553,"Include",74
"DW2020_e1","DW2020_e1_9","RADIO",1,"NoDemandInstructions",6,964.5164,"Include",75
"DW2020_e1","DW2020_e1_9","ACCOUNT",0,"NoDemandInstructions",4,2388.086,"Include",76
"DW2020_e1","DW2020_e1_9","CLASS",1,"NoDemandInstructions",5,1326.356,"Include",77
"DW2020_e1","DW2020_e1_9","SUNDAY",0,"NoDemandInstructions",1,1413.097,"Include",78
"DW2020_e1","DW2020_e1_9","DECISION",0,"NoDemandInstructions",6,1008.094,"Include",79
"DW2020_e1","DW2020_e1_9","CENTER",1,"NoDemandInstructions",6,869.2022,"Include",80
"DW2020_e1","DW2020_e1_9","SECTION",1,"NoDemandInstructions",6,831.3531,"Include",81
"DW2020_e1","DW2020_e1_9","FIELD",1,"NoDemandInstructions",6,2588.096,"Include",82
"DW2020_e1","DW2020_e1_9","PLAN",1,"NoDemandInstructions",3,2366.914,"Include",83
"DW2020_e1","DW2020_e1_9","WRITING",1,"NoDemandInstructions",6,966.072,"Include",84
"DW2020_e1","DW2020_e1_9","GIRLS",0,"NoDemandInstructions",1,1332.943,"Include",85
"DW2020_e1","DW2020_e1_9","WAY",0,"NoDemandInstructions",1,1170.722,"Include",86
"DW2020_e1","DW2020_e1_9","MINUTES",0,"NoDemandInstructions",1,1930.501,"Include",87
"DW2020_e1","DW2020_e1_9","CHOICE",1,"NoDemandInstructions",5,2918.078,"Include",88
"DW2020_e1","DW2020_e1_9","NUMBERS",0,"NoDemandInstructions",1,1178.515,"Include",89
"DW2020_e1","DW2020_e1_9","JUSTICE",1,"NoDemandInstructions",1,1678.177,"Include",90
"DW2020_e1","DW2020_e1_9","GROUP",0,"NoDemandInstructions",5,5366.432,"Include",91
"DW2020_e1","DW2020_e1_9","PAPER",1,"NoDemandInstructions",2,5204.131,"Include",92
"DW2020_e1","DW2020_e1_9","MEN",0,"NoDemandInstructions",3,10393.12,"Include",93
"DW2020_e1","DW2020_e1_9","COMMITTEE",0,"NoDemandInstructions",6,1708.862,"Include",94
"DW2020_e1","DW2020_e1_9","VOLUME",1,"NoDemandInstructions",6,1010.858,"Include",95
"DW2020_e1","DW2020_e1_9","IDEA",0,"NoDemandInstructions",2,1933.473,"Include",96
"DW2020_e1","DW2020_e1_9","PRESSURE",1,"NoDemandInstructions",4,2897.83,"Include",97
"DW2020_e1","DW2020_e1_9","POLICE",0,"NoDemandInstructions",1,1758.094,"Include",98
"DW2020_e1","DW2020_e1_9","GOD",0,"NoDemandInstructions",1,1884.044,"Include",99
"DW2020_e1","DW2020_e1_9","ISSUE",0,"NoDemandInstructions",4,4211.05,"Include",100
"DW2020_e1","DW2020_e1_9","WORDS",0,"NoDemandInstructions",5,2591.615,"Include",101
"DW2020_e1","DW2020_e1_9","OFFICER",0,"NoDemandInstructions",1,1416.676,"Include",102
"DW2020_e1","DW2020_e1_9","CONGRESS",0,"NoDemandInstructions",1,1386.27,"Include",103
"DW2020_e1","DW2020_e1_9","WHITE",1,"NoDemandInstructions",6,1367.058,"Include",104
"DW2020_e1","DW2020_e1_9","PERFORMANCE",1,"NoDemandInstructions",6,1195.003,"Include",105
"DW2020_e1","DW2020_e1_9","EXISTENCE",1,"NoDemandInstructions",6,1174.187,"Include",106
"DW2020_e1","DW2020_e1_9","VALUE",0,"NoDemandInstructions",4,2794.396,"Include",107
"DW2020_e1","DW2020_e1_9","STATEMENT",1,"NoDemandInstructions",5,1947.572,"Include",108
"DW2020_e1","DW2020_e1_9","SEASON",1,"NoDemandInstructions",6,1576.567,"Include",109
"DW2020_e1","DW2020_e1_9","DIVISION",0,"NoDemandInstructions",4,6684.981,"Include",110
"DW2020_e1","DW2020_e1_9","PRINCIPLE",1,"NoDemandInstructions",6,1195.05,"Include",111
"DW2020_e1","DW2020_e1_9","FLOOR",1,"NoDemandInstructions",6,1013.431,"Include",112
"DW2020_e1","DW2020_e1_9","WEEK",0,"NoDemandInstructions",4,3462.682,"Include",113
"DW2020_e1","DW2020_e1_9","STUDENT",0,"NoDemandInstructions",5,2542.878,"Include",114
"DW2020_e1","DW2020_e1_9","PARTY",1,"NoDemandInstructions",6,1163.84,"Include",115
"DW2020_e1","DW2020_e1_9","EFFORT",0,"NoDemandInstructions",2,3880.299,"Include",116
"DW2020_e1","DW2020_e1_9","BEING",1,"NoDemandInstructions",1,1483.503,"Include",117
"DW2020_e1","DW2020_e1_9","OUTSIDE",1,"NoDemandInstructions",2,2268.078,"Include",118
"DW2020_e1","DW2020_e1_9","MORNING",0,"NoDemandInstructions",1,1284.066,"Include",119
"DW2020_e1","DW2020_e1_9","MARCH",0,"NoDemandInstructions",2,2132.422,"Include",120
"DW2020_e1","DW2020_e1_9","HAND",1,"NoDemandInstructions",3,2281.422,"Include",121
"DW2020_e1","DW2020_e1_9","UNIVERSITY",1,"NoDemandInstructions",6,906.1282,"Include",122
"DW2020_e1","DW2020_e1_9","EFFECT",0,"NoDemandInstructions",1,1977.69,"Include",123
"DW2020_e1","DW2020_e1_9","STATION",1,"NoDemandInstructions",6,1012.505,"Include",124
"DW2020_e1","DW2020_e1_9","WINDOW",1,"NoDemandInstructions",6,1021.639,"Include",125
"DW2020_e1","DW2020_e1_9","GREEN",1,"NoDemandInstructions",1,1536.044,"Include",126
"DW2020_e1","DW2020_e1_9","AFTERNOON",0,"NoDemandInstructions",1,908.018,"Include",127
"DW2020_e1","DW2020_e1_9","BIT",0,"NoDemandInstructions",1,786.7736,"Include",128
"DW2020_e1","DW2020_e1_9","HOURS",0,"NoDemandInstructions",2,1697.446,"Include",129
"DW2020_e1","DW2020_e1_9","INFLUENCE",1,"NoDemandInstructions",5,1490.838,"Include",130
"DW2020_e1","DW2020_e1_9","STEPS",1,"NoDemandInstructions",4,2471.79,"Include",131
"DW2020_e1","DW2020_e1_9","NATION",1,"NoDemandInstructions",4,2789.79,"Include",132
"DW2020_e1","DW2020_e1_9","STATE",1,"NoDemandInstructions",3,4289.84,"Include",133
"DW2020_e1","DW2020_e1_9","CHARACTER",1,"NoDemandInstructions",5,2499.261,"Include",134
"DW2020_e1","DW2020_e1_9","AGE",1,"NoDemandInstructions",4,2505.069,"Include",135
"DW2020_e1","DW2020_e1_9","AREA",1,"NoDemandInstructions",4,2342.997,"Include",136
"DW2020_e1","DW2020_e1_9","PLACE",0,"NoDemandInstructions",2,2859.765,"Include",137
"DW2020_e1","DW2020_e1_9","RESEARCH",0,"NoDemandInstructions",5,1506.281,"Include",138
"DW2020_e1","DW2020_e1_9","ANALYSIS",1,"NoDemandInstructions",5,2209.985,"Include",139
"DW2020_e1","DW2020_e1_9","DIRECTOR",1,"NoDemandInstructions",5,1683.215,"Include",140
"DW2020_e1","DW2020_e1_9","LENGTH",1,"NoDemandInstructions",2,2108.072,"Include",141
"DW2020_e1","DW2020_e1_9","PURPOSE",1,"NoDemandInstructions",3,2569.867,"Include",142
"DW2020_e1","DW2020_e1_9","CAUSE",0,"NoDemandInstructions",3,2042.778,"Include",143
"DW2020_e1","DW2020_e1_9","PLANE",1,"NoDemandInstructions",1,2971.402,"Include",144
"DW2020_e1","DW2020_e1_10","PRESENT",0,"DemandInstructions",1,6309.808,"Include",1
"DW2020_e1","DW2020_e1_10","STAGE",0,"DemandInstructions",5,4983.012,"Include",2
"DW2020_e1","DW2020_e1_10","INCOME",0,"DemandInstructions",1,1319.026,"Include",3
"DW2020_e1","DW2020_e1_10","COURT",0,"DemandInstructions",1,921.1983,"Include",4
"DW2020_e1","DW2020_e1_10","DAY",1,"DemandInstructions",5,2371.56,"Include",5
"DW2020_e1","DW2020_e1_10","INFORMATION",1,"DemandInstructions",1,1986.557,"Include",6
"DW2020_e1","DW2020_e1_10","REPORT",1,"DemandInstructions",1,800.1264,"Include",7
"DW2020_e1","DW2020_e1_10","SCHOOL",0,"DemandInstructions",1,990.6892,"Include",8
"DW2020_e1","DW2020_e1_10","AFTERNOON",1,"DemandInstructions",5,2583.169,"Include",9
"DW2020_e1","DW2020_e1_10","SIDE",1,"DemandInstructions",1,1396.287,"Include",10
"DW2020_e1","DW2020_e1_10","BIT",1,"DemandInstructions",1,731.034,"Include",11
"DW2020_e1","DW2020_e1_10","WORLD",0,"DemandInstructions",5,1830.003,"Include",12
"DW2020_e1","DW2020_e1_10","KNOWLEDGE",1,"DemandInstructions",1,934.9243,"Include",13
"DW2020_e1","DW2020_e1_10","GUN",0,"DemandInstructions",1,1656.684,"Include",14
"DW2020_e1","DW2020_e1_10","GROWTH",0,"DemandInstructions",1,821.7431,"Include",15
"DW2020_e1","DW2020_e1_10","SIZE",1,"DemandInstructions",6,1339.736,"Include",16
"DW2020_e1","DW2020_e1_10","SERVICE",0,"DemandInstructions",1,700.4618,"Include",17
"DW2020_e1","DW2020_e1_10","ACTION",0,"DemandInstructions",5,1360.683,"Include",18
"DW2020_e1","DW2020_e1_10","WEST",1,"DemandInstructions",6,1133.462,"Include",19
"DW2020_e1","DW2020_e1_10","BOY",1,"DemandInstructions",6,2326.71,"Include",20
"DW2020_e1","DW2020_e1_10","MONTH",1,"DemandInstructions",2,2063.923,"Include",21
"DW2020_e1","DW2020_e1_10","PRICE",1,"DemandInstructions",1,1683.501,"Include",22
"DW2020_e1","DW2020_e1_10","HALL",0,"DemandInstructions",1,1397.608,"Include",23
"DW2020_e1","DW2020_e1_10","WOMEN",1,"DemandInstructions",6,2835.804,"Include",24
"DW2020_e1","DW2020_e1_10","FAMILY",0,"DemandInstructions",1,1311.087,"Include",25
"DW2020_e1","DW2020_e1_10","GROUP",1,"DemandInstructions",6,1176.817,"Include",26
"DW2020_e1","DW2020_e1_10","COLLEGE",1,"DemandInstructions",6,929.979,"Include",27
"DW2020_e1","DW2020_e1_10","AGE",1,"DemandInstructions",5,2630.636,"Include",28
"DW2020_e1","DW2020_e1_10","IDEA",1,"DemandInstructions",2,2584.704,"Include",29
"DW2020_e1","DW2020_e1_10","ACT",1,"DemandInstructions",5,1758.191,"Include",30
"DW2020_e1","DW2020_e1_10","STATION",0,"DemandInstructions",1,1005.491,"Include",31
"DW2020_e1","DW2020_e1_10","WEEK",1,"DemandInstructions",6,1619.597,"Include",32
"DW2020_e1","DW2020_e1_10","FLOOR",0,"DemandInstructions",2,1432.606,"Include",33
"DW2020_e1","DW2020_e1_10","CHURCH",1,"DemandInstructions",4,3382.436,"Include",34
"DW2020_e1","DW2020_e1_10","WORDS",1,"DemandInstructions",4,3865.062,"Include",35
"DW2020_e1","DW2020_e1_10","COLOR",0,"DemandInstructions",4,1513.927,"Include",36
"DW2020_e1","DW2020_e1_10","READING",1,"DemandInstructions",4,1531.184,"Include",37
"DW2020_e1","DW2020_e1_10","SOUND",0,"DemandInstructions",2,2098.778,"Include",38
"DW2020_e1","DW2020_e1_10","MEANING",1,"DemandInstructions",6,1755.741,"Include",39
"DW2020_e1","DW2020_e1_10","PUBLIC",0,"DemandInstructions",5,1715.202,"Include",40
"DW2020_e1","DW2020_e1_10","EYE",0,"DemandInstructions",1,883.1653,"Include",41
"DW2020_e1","DW2020_e1_10","CUT",1,"DemandInstructions",1,2438.234,"Include",42
"DW2020_e1","DW2020_e1_10","WAY",0,"DemandInstructions",1,1010.285,"Include",43
"DW2020_e1","DW2020_e1_10","VALUE",1,"DemandInstructions",1,1128.64,"Include",44
"DW2020_e1","DW2020_e1_10","STUDENT",0,"DemandInstructions",5,3563.97,"Include",45
"DW2020_e1","DW2020_e1_10","HISTORY",1,"DemandInstructions",6,1097.321,"Include",46
"DW2020_e1","DW2020_e1_10","THIRD",1,"DemandInstructions",1,1077.409,"Include",47
"DW2020_e1","DW2020_e1_10","FRIEND",0,"DemandInstructions",1,1739.717,"Include",48
"DW2020_e1","DW2020_e1_10","SITUATION",0,"DemandInstructions",5,2043.778,"Include",49
"DW2020_e1","DW2020_e1_10","LAW",0,"DemandInstructions",3,3654.037,"Include",50
"DW2020_e1","DW2020_e1_10","STORY",1,"DemandInstructions",5,3710.381,"Include",51
"DW2020_e1","DW2020_e1_10","GROUND",1,"DemandInstructions",1,1278.064,"Include",52
"DW2020_e1","DW2020_e1_10","FEAR",0,"DemandInstructions",1,833.2417,"Include",53
"DW2020_e1","DW2020_e1_10","DATA",0,"DemandInstructions",1,824.4614,"Include",54
"DW2020_e1","DW2020_e1_10","PATTERN",0,"DemandInstructions",5,2606.936,"Include",55
"DW2020_e1","DW2020_e1_10","STATEMENT",0,"DemandInstructions",2,2730.796,"Include",56
"DW2020_e1","DW2020_e1_10","LOCAL",1,"DemandInstructions",2,1083.065,"Include",57
"DW2020_e1","DW2020_e1_10","POWER",0,"DemandInstructions",2,1112.015,"Include",58
"DW2020_e1","DW2020_e1_10","ARMY",0,"DemandInstructions",1,1161.304,"Include",59
"DW2020_e1","DW2020_e1_10","FORM",1,"DemandInstructions",5,1921.767,"Include",60
"DW2020_e1","DW2020_e1_10","TABLE",0,"DemandInstructions",1,1578.288,"Include",61
"DW2020_e1","DW2020_e1_10","TYPE",0,"DemandInstructions",1,1165.292,"Include",62
"DW2020_e1","DW2020_e1_10","SOCIETY",0,"DemandInstructions",1,932.3568,"Include",63
"DW2020_e1","DW2020_e1_10","SURFACE",0,"DemandInstructions",5,3694.937,"Include",64
"DW2020_e1","DW2020_e1_10","PURPOSE",0,"DemandInstructions",2,2250.896,"Include",65
"DW2020_e1","DW2020_e1_10","WISH",0,"DemandInstructions",3,2950.752,"Include",66
"DW2020_e1","DW2020_e1_10","PROPERTY",0,"DemandInstructions",1,1435.966,"Include",67
"DW2020_e1","DW2020_e1_10","SQUARE",0,"DemandInstructions",1,793.3306,"Include",68
"DW2020_e1","DW2020_e1_10","FIVE",0,"DemandInstructions",1,1994.036,"Include",69
"DW2020_e1","DW2020_e1_10","DEPARTMENT",0,"DemandInstructions",1,783.6161,"Include",70
"DW2020_e1","DW2020_e1_10","MATTER",1,"DemandInstructions",5,2711.776,"Include",71
"DW2020_e1","DW2020_e1_10","HUSBAND",1,"DemandInstructions",6,960.1193,"Include",72
"DW2020_e1","DW2020_e1_10","OUTSIDE",0,"DemandInstructions",4,2527.667,"Include",73
"DW2020_e1","DW2020_e1_10","FREEDOM",1,"DemandInstructions",3,1950.793,"Include",74
"DW2020_e1","DW2020_e1_10","KINGDOM",0,"DemandInstructions",1,1087.463,"Include",75
"DW2020_e1","DW2020_e1_10","NAME",0,"DemandInstructions",1,971.2681,"Include",76
"DW2020_e1","DW2020_e1_10","TRIAL",1,"DemandInstructions",3,3100.38,"Include",77
"DW2020_e1","DW2020_e1_10","EXAMPLE",1,"DemandInstructions",5,1817.204,"Include",78
"DW2020_e1","DW2020_e1_10","UNDERSTANDING",0,"DemandInstructions",2,2351.295,"Include",79
"DW2020_e1","DW2020_e1_10","OFFICE",1,"DemandInstructions",2,902.7865,"Include",80
"DW2020_e1","DW2020_e1_10","WINDOW",1,"DemandInstructions",6,1443.454,"Include",81
"DW2020_e1","DW2020_e1_10","SUN",1,"DemandInstructions",6,832.605,"Include",82
"DW2020_e1","DW2020_e1_10","SECRETARY",1,"DemandInstructions",2,1982.757,"Include",83
"DW2020_e1","DW2020_e1_10","EARTH",0,"DemandInstructions",5,3876.219,"Include",84
"DW2020_e1","DW2020_e1_10","FUTURE",0,"DemandInstructions",5,1954.764,"Include",85
"DW2020_e1","DW2020_e1_10","FACE",1,"DemandInstructions",2,1865.236,"Include",86
"DW2020_e1","DW2020_e1_10","POSITION",0,"DemandInstructions",2,960.1508,"Include",87
"DW2020_e1","DW2020_e1_10","BODY",0,"DemandInstructions",5,4741.602,"Include",88
"DW2020_e1","DW2020_e1_10","HOME",1,"DemandInstructions",5,1455.532,"Include",89
"DW2020_e1","DW2020_e1_10","MEETING",0,"DemandInstructions",2,2235.759,"Include",90
"DW2020_e1","DW2020_e1_10","ELEMENTS",1,"DemandInstructions",1,2106.348,"Include",91
"DW2020_e1","DW2020_e1_10","ART",0,"DemandInstructions",6,903.5999,"Include",92
"DW2020_e1","DW2020_e1_10","CHARACTER",1,"DemandInstructions",5,3211.552,"Include",93
