"exp","id","isold","condition1","condition2","rating","RT","excluding"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2845,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2319,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,2757,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1788,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1719,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1835,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,2791,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,863,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,840,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,963,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",8,1166,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3020,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,3194,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2710,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",5,3241,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2944,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,9294,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2457,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3540,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1328,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2872,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1443,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1409,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2690,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,1489,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1616,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,3728,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,2342,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1939,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2568,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2157,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,3033,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1950,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1823,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2060,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2296,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1534,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1800,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,2522,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3148,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1316,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1266,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,3555,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,4208,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",1,3445,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,1770,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1570,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1742,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2595,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",4,1534,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,3956,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2203,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1396,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1674,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1742,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1258,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1524,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,955,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,766,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2200,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,1788,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1834,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1628,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1235,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1673,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1650,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2133,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,2687,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,3609,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1166,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1489,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1351,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,2952,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",6,2295,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2031,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1132,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,3033,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1535,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1258,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",1,1508,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1824,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,1904,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1212,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1420,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,4277,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,1259,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1212,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2387,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",1,2800,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1443,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",4,4411,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1028,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1466,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1062,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1603,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,2365,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,1074,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1005,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,2157,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,3217,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,2687,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1098,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1074,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,2100,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2549,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1765,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3194,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,3563,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2019,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1039,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,809,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,951,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,1143,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,832,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1534,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1074,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1766,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,1535,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1258,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,936,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,2180,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1063,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,762,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,804,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2433,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,1558,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",5,1028,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3770,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,1120,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1374,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,844,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,2250,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1270,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1112,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,2803,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1776,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1373,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",1,1624,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1006,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",8,947,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1035,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,1051,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,5891,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,1490,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1212,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,1236,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",3,2478,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1689,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,717,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,736,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,639,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,689,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,2207,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",7,1470,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1661,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1939,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",2,3274,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,2099,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1512,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1857,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",7,1523,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,3288,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2184,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1534,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2411,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1946,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1665,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3932,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,2100,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1699,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1950,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,1578,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,2230,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1478,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",3,1812,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1389,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1474,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",2,1738,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",5,1646,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1340,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",1,1554,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",2,1782,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1666,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,1855,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,1504,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1973,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1535,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1649,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1739,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1482,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1373,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3379,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",4,1696,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1488,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",6,1339,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",4,1419,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",1,1761,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,3809,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,1347,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,3440,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1534,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1647,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,2484,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",5,2180,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1708,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1650,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1558,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1362,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,4533,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,2341,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1762,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",3,1582,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2231,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1074,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1512,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1327,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1488,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1695,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,2953,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1469,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",5,1074,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1536,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,1235,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1523,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1527,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1354,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1178,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,2710,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1573,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,1196,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1304,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",8,1454,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1742,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1362,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",4,2417,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",6,1799,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1263,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",6,2298,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1635,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1493,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,7871,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,1592,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1466,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1600,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,3014,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",2,2132,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,4488,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1811,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,1693,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1504,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,2429,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1532,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1492,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,3194,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,3467,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",2,1397,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,3797,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1977,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1432,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2091,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2756,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,2269,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2622,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1466,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1339,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,781,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,935,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",8,985,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,2675,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1155,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,643,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,2010,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1236,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2019,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1339,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,3535,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1235,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",6,3298,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,4662,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2940,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1765,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1097,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",6,2583,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1366,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1170,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",6,3343,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",2,1912,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,3820,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1604,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1570,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,4707,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",6,1823,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1550,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1754,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,2767,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1953,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,1051,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1949,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",7,2629,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1151,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1639,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2599,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1075,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2203,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",4,1304,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1351,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1639,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,943,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,920,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2524,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,2246,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,1332,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1143,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,959,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1720,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",4,1650,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,2260,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",8,759,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",6,2575,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1619,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1904,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1408,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",7,2514,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,1616,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",8,820,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,3485,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",6,1708,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1493,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",6,1615,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,944,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",8,767,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",6,1868,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1128,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,924,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,1422,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",8,879,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",6,2437,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",6,1773,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",8,1124,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",1,3970,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",4,2012,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1166,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,982,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2133,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,2180,"Include"
